Text,Start Time,Duration
you know depending on how he thinks,3675.359,2.321
about the world,3677.68,1.28
millions of people could die because of,3678.96,1.76
one decision he make yeah and that's a,3680.72,2.48
lot of burden to walk with yeah no i,3683.2,2.08
think that's right i don't think that he,3685.28,1.68
has bad intentions,3686.96,2.32
i think that he was,3689.28,1.44
basically put was put or maybe put,3690.72,2.32
himself in a position where,3693.04,3.2
this kind of conflict of interest was,3696.24,1.839
going to create this kind of this this,3698.079,2.24
kind of a reaction,3700.319,2.0
right the kind of humility that you're,3702.319,1.441
calling for is almost impossible when,3703.76,1.839
you have that dual dual role this that,3705.599,2.641
shouldn't you shouldn't have to have as,3708.24,2.079
as funder of science and also center of,3710.319,2.081
scientific policy i agree with,3712.4,1.36
everything you just said except the last,3713.76,1.279
part the the humility is almost,3715.039,2.32
impossible that,3717.359,1.921
uh,3719.28,0.72
humility is always difficult i think,3720.0,2.559
i think there's a huge incentive to for,3722.559,2.321
humility in that position,3724.88,1.6
now look at history,3726.48,2.079
great leaders that have humility,3728.559,4.24
are popular as hell,3732.799,1.601
so if you like being popular,3734.4,2.24
if you like having impact legacy,3736.64,2.88
these descendants of apes seem to care,3739.52,1.839
about legacy especially as they get,3741.359,1.841
older in these high positions like i i,3743.2,3.119
think the incentive for humility is,3746.319,1.361
pretty high well i mean the thing is is,3747.68,1.52
like there's a lot that he has to be,3749.2,1.76
proud of in his career i mean like the,3750.96,2.0
human genome project,3752.96,1.44
wouldn't have happened without him uh,3754.4,1.76
and he is he is a great man and a great,3756.16,2.159
scientist but so it is tragic to me that,3758.319,2.72
his career has ended in this particular,3761.039,1.681
way,3762.72,1.839
he asked you a question about um,3764.559,3.201
my podcast conversation with them,3767.76,2.799
by way of advice or maybe criticism,3770.559,3.76
there's a lot of people that wrote to me,3774.319,1.921
kind words of support,3776.24,1.92
and,3778.16,0.959
a lot of people that wrote to me,3779.119,1.601
respectful constructive criticism,3780.72,2.56
how would you suggest to have,3783.28,2.0
conversations with folks like that,3785.28,2.48
and,3787.76,0.96
maybe um i mean because there's i have,3788.72,2.8
other conversations like this including,3791.52,1.76
i was debating whether to talk to,3793.28,2.72
anthony fauci he wanted to talk,3796.0,3.119
and so,3799.119,1.601
what kind of conversation do you have,3800.72,1.92
and sorry to take us on a tangent but,3802.64,2.0
almost from an interview,3804.64,1.679
perspective of how to inspire humility,3806.319,2.8
and inspire trust,3809.119,1.92
in science or maybe give hope that we,3811.039,2.161
know what the heck we're doing and we're,3813.2,1.359
going to figure this out i mean i think,3814.559,2.641
you're,3817.2,1.119
i've been now interviewed by many people,3818.319,1.921
um,3820.24,0.799
i think uh,3821.039,1.601
the style you have really works well lex,3822.64,1.76
you have to you because you i don't,3824.4,1.6
think you're going to be ever an attack,3826.0,2.0
dog,3828.0,0.88
trying to go after somebody and and,3828.88,2.0
force them to to like,3830.88,2.0
you know admit that they were wrong,3832.88,1.439
about or whatever about i mean that's,3834.319,1.921
that i also actually find that form of,3836.24,1.599
journalism and podcasting really,3837.839,2.0
off-putting it's hard to watch,3839.839,2.161
also it's a whole lot of the tangent is,3842.0,2.079
that actually effective i don't think so,3844.079,1.921
do you want to ask,3846.0,2.0
hitler,3848.0,1.039
and i think about this a lot actually,3849.039,1.28
interviewing hitler i've been studying a,3850.319,1.201
lot about the the the rise and the fall,3851.52,1.92
of the third reich,3853.44,1.52
i think about interviewing stalin like i,3854.96,1.839
put myself in that mindset like how do,3856.799,2.721
you,3859.52,1.039
have conversations with people to,3860.559,2.161
understand who they are so that not so,3862.72,2.639
you can sit there and yell at them yeah,3865.359,2.641
but to understand who they are so that,3868.0,1.52
you can inspire a very large number of,3869.52,2.16
people to be the best version of,3871.68,1.6
themselves and to avoid the mistakes of,3873.28,2.319
the past i believe that everyone,3875.599,2.72
that's involved in this debate has good,3878.319,1.76
intentions they have they're coming at,3880.079,2.161
it from their points of view uh they,3882.24,1.92
they don't they have um,3884.16,2.159
uh they have their weaknesses,3886.319,1.76
and if you can paint a picture in your,3888.079,2.0
questioning by sympathetic questioning,3890.079,2.641
of those strengths and weaknesses and,3892.72,2.48
their point of view you've done a,3895.2,1.119
service um that's really all you i,3896.319,2.48
personally like like to see in those,3898.799,1.841
kinds of interviews um i don't think a,3900.64,2.159
gotcha moment,3902.799,1.76
uh is really the key thing there the the,3904.559,2.161
key thing is understanding where they're,3906.72,1.52
coming from understanding their thinking,3908.24,2.319
understanding the constraints they faced,3910.559,1.681
and how did they manage them that's,3912.24,2.079
going to provide a much i mean for me,3914.319,1.921
that's what i look for when i when i,3916.24,1.28
listen to podcasts like yours,3917.52,1.92
um is is an understanding of that of,3919.44,2.0
that of that person,3921.44,1.84
and the moment and how they dealt with,3923.28,2.079
it,3925.359,0.801
i mean i guess the hope is,3926.16,2.159
to discover in a sympathetic way a flaw,3928.319,2.881
in a person's thinking together,3931.2,2.56
like,3933.76,1.039
as opposed to discovering the positive,3934.799,1.601
thing together you discover,3936.4,2.0
the thing well i didn't really think,3938.4,1.84
about that yeah i mean that's what,3940.24,1.28
that's how science is right that's why,3941.52,1.839
we found it i think find it so,3943.359,1.281
attractive is this i i i like it when a,3944.64,3.84
student shows me i'm thinking,3948.48,1.68
incorrectly,3950.16,1.28
right i think i'm really grateful to,3951.44,1.84
that student because now i have an,3953.28,2.079
opportunity to change my mind about it,3955.359,1.76
and then start thinking even more,3957.119,1.281
correctly i mean that's,3958.4,1.6
and there are moments when,3960.0,2.319
uh i mean like this is probably a good,3962.319,2.081
time to say like what i think i got,3964.4,1.439
wrong,3965.839,0.881
during the pandemic right so like for,3966.72,1.52
instance you said francis collins had a,3968.24,1.92
moment when uh he learned that that,3970.16,3.04
there was quite possible to get a,3973.2,1.76
vaccine going yeah he must have learned,3974.96,2.159
that quite early,3977.119,1.841
and i didn't learn that early,3978.96,2.399
i mean i i didn't know,3981.359,2.161
in march of 2020,3983.52,2.24
in my experience with vaccine,3985.76,1.68
development it would have take i thought,3987.44,1.84
it would take a decade or more to get a,3989.28,1.68
vaccine,3990.96,2.0
that was wrong right i didn't that that,3992.96,2.32
and and i was so happy when i started to,3995.28,3.2
see the preliminary numbers,3998.48,1.839
in the in the pfizer trial,4000.319,2.0
that strongly suggested it was going to,4002.319,2.0
work,4004.319,1.921
yeah and at the i was,4006.24,2.079
i mean like very few times in my life,4008.319,1.201
i'm so happy to be wrong,4009.52,2.319
and it changes kind of,4011.839,2.0
um i think i've heard you mention that,4013.839,1.921
lockdown is still a bad idea,4015.76,2.64
unless the vaccine comes out in like,4018.4,1.84
tomorrow,4020.24,1.119
uh there's still like,4021.359,2.48
suffering and economic pain all kinds of,4023.839,1.841
pain can still happen in even just a a,4025.68,2.639
scale of weeks,4028.319,1.441
um,4029.76,1.92
versus months,4031.68,1.439
yeah well let's talk about the vaccine,4033.119,3.121
what are your thoughts on the safety and,4036.24,2.0
efficacy of covered vaccines at the,4038.24,2.319
individual and the societal level so for,4040.559,2.881
the the vaccine safety data,4043.44,2.72
it's it's actually challenging,4046.16,2.48
to convey to the public how this is,4048.64,2.0
normally done like normally you would do,4050.64,1.76
this in the context of the trial you'd,4052.4,2.08
have a law a long trial with large,4054.48,1.839
numbers relatively large numbers of,4056.319,1.52
people you'd follow them over a long,4057.839,1.841
time and the trial will give you some,4059.68,1.359
indication of the safety of the vaccine,4061.039,2.641
and it did um i mean but,4063.68,2.56
you the the the trial the way it was,4066.24,2.16
constructed,4068.4,1.199
when it was came out that it was,4069.599,1.921
protective against covet it was no,4071.52,1.519
longer ethical to have a placebo arm,4073.039,3.201
and so that placebo arm is vaccinated,4076.24,1.68
what large part of it,4077.92,2.159
and so that meant that from the trial,4080.079,2.081
you are not going to be able to get,4082.16,2.48
data on the long-term safety profiles of,4084.64,2.32
the vaccine,4086.96,2.0
uh and also the other thing about trials,4088.96,1.68
although there's tens of thousands of,4090.64,1.6
people enrolled that's still not enough,4092.24,1.68
to get when you when it when you deploy,4093.92,2.318
a vaccine to the population scale you're,4096.238,2.722
going to see things that weren't in the,4098.96,1.198
trial,4100.158,0.962
guaranteed,4101.12,1.76
populations of people that weren't,4102.88,1.12
represented well in the trial are going,4104.0,1.839
to are going to be given the vaccine and,4105.839,2.081
then that they're going to have things,4107.92,1.359
that happen to them that you didn't,4109.279,1.281
didn't anticipate,4110.56,1.678
so,4112.238,1.121
i wasn't surprised when people were a,4113.359,1.839
little bit skeptical when the trial was,4115.198,1.842
done about the safety profile just the,4117.04,1.84
way the nature of the thing was going to,4118.88,1.358
make it so that it was going to be hard,4120.238,1.842
to get a complete picture from the,4122.08,1.759
trials itself and the trials showed they,4123.839,2.241
were pretty safe,4126.08,1.44
and quite effective at preventing,4127.52,3.199
both you from getting covid actually i,4130.719,2.241
think the main endpoint of the trial,4132.96,1.519
itself was a symptomatic covet,4134.479,3.041
right so um uh so that was like that was,4137.52,3.44
you know i mean it was really um,4140.96,2.238
to me like is about as amazing,4143.198,2.402
achievement as anything organizing a,4145.6,1.52
trial of that scale and running it so,4147.12,2.4
quickly,4149.52,1.12
and the final results being so,4150.64,2.32
surprisingly high so good right,4152.96,2.96
and um so,4155.92,1.519
the but the problem then was normally it,4157.439,3.28
would take a long time the fda would,4160.719,3.361
tell pfizer to go back and try it in,4164.08,1.84
this subgroup they'd work more on dosing,4165.92,2.559
they'd do all these kinds of things,4168.479,2.481
that kind of didn't we really didn't,4170.96,1.6
have time for in the middle of a,4172.56,1.119
pandemic right so you have a you have,4173.679,2.8
a basis for approval that it's less,4176.479,3.92
full than normally you would have for a,4180.399,2.161
population scale vaccine,4182.56,2.56
but the results were good results looked,4185.12,1.84
really good and actually i should say,4186.96,1.68
for the most part that's been borne out,4188.64,2.48
