Text,Start Time,Duration
to decide to eventually go from scratch,3858.72,4.16
i thought again i was skeptical whether,3860.88,3.439
that's going to be able to work out,3862.88,2.959
because it's such a such a difficult,3864.319,2.48
problem,3865.839,3.121
and so it was an incredible journey what,3866.799,4.161
i see now with um,3868.96,3.52
everything the hardware the compute the,3870.96,3.359
sensors the,3872.48,2.96
the things i,3874.319,3.601
maybe care and love about most is the,3875.44,4.48
the stuff that andre karpathy is leading,3877.92,3.919
with the data set selection the whole,3879.92,3.76
data engine process the neural network,3881.839,4.161
architectures the the way that's in the,3883.68,3.52
real world,3886.0,3.599
that network is tested validated all the,3887.2,4.32
different test sets,3889.599,4.081
uh you know versus the image net model,3891.52,3.839
of computer vision like what's in,3893.68,5.119
academia is like real world artificial,3895.359,5.361
intelligence so,3898.799,2.881
um,3900.72,2.879
andrei's awesome and obviously plays an,3901.68,3.679
important role but we have,3903.599,3.601
a lot of really talented people driving,3905.359,3.361
things so,3907.2,4.32
um and uh ashok is actually the head of,3908.72,4.96
autopilot engineering um,3911.52,3.12
uh,3913.68,3.28
andre is the director of ai ai stuff,3914.64,4.64
yeah yeah so yeah there's i'm aware that,3916.96,4.56
there's an incredible team of just a lot,3919.28,4.319
going on yeah just uh you know as people,3921.52,3.92
people will give off will give me too,3923.599,3.121
much credit and they'll give andre too,3925.44,3.119
much credit so,3926.72,4.24
and people should realize how much is,3928.559,4.641
going on under the yeah it's just a lot,3930.96,5.44
of really talented people um,3933.2,6.159
the tesla autopilot ai team is extremely,3936.4,4.48
talented it's like,3939.359,4.161
some of the smartest people in the world,3940.88,4.239
so yeah we're getting it done,3943.52,4.0
what are some insights you've gained,3945.119,4.0
over those,3947.52,4.64
five six years of autopilot about the,3949.119,5.841
problem of autonomous driving so,3952.16,4.639
you leaped in,3954.96,4.159
having some sort of first principles,3956.799,5.361
kinds of intuitions but nobody knows,3959.119,3.72
how,3962.16,3.04
difficult the problem yeah like,3962.839,3.72
i thought the self-driving problem would,3965.2,3.119
be hard but it's it was harder than i,3966.559,3.04
thought it's not like i thought it'd be,3968.319,2.561
easy i thought it'd be very hard but it,3969.599,2.0
was,3970.88,3.199
actually way harder than than even that,3971.599,3.841
so,3974.079,2.561
i mean what it comes down to at the end,3975.44,3.599
of the day is to solve self-driving,3976.64,4.8
uh you have to solve,3979.039,3.601
uh,3981.44,3.2
you you basically,3982.64,3.919
need to recreate,3984.64,3.919
um what you what humans do to drive,3986.559,3.921
which is humans drive with,3988.559,4.401
optical sensors eyes and biological,3990.48,3.76
neural nets,3992.96,3.76
um and so in order to that that's how,3994.24,4.319
the entire road system is designed to,3996.72,4.079
work with with uh,3998.559,4.161
basically passive optical,4000.799,3.441
and neural nets,4002.72,2.319
um,4004.24,2.559
it biologically um and now that we need,4005.039,4.08
to it so for actually for full-size,4006.799,4.081
driving to work we have to recreate that,4009.119,3.361
in digital form,4010.88,3.04
um so we have to,4012.48,5.92
um that that means cameras with uh,4013.92,6.48
advanced uh,4018.4,4.56
neural nets in silicon form,4020.4,3.6
uh,4022.96,3.359
and and then you it will obviously solve,4024.0,4.48
for full self-driving that's the only,4026.319,3.76
way i don't think there's any other way,4028.48,3.52
but the question is what aspects of,4030.079,4.0
human nature do you have to encode into,4032.0,4.0
the machine right so you have to solve,4034.079,4.641
the perception problem like detect,4036.0,3.92
and then you first,4038.72,2.48
well realize,4039.92,2.72
what is the perception problem for,4041.2,2.96
driving like all the kinds of things you,4042.64,3.439
have to be able to see like what what do,4044.16,4.32
we even look at when we drive there's uh,4046.079,4.081
i just recently,4048.48,4.24
heard andre talked about at mit about,4050.16,4.24
like car doors i think it was the,4052.72,3.52
world's greatest talk of all time about,4054.4,4.959
car doors yeah um the the you know the,4056.24,5.599
fine details of car doors like what what,4059.359,4.96
is even an open car door man,4061.839,5.121
so like the the ontology of that that's,4064.319,4.321
the perception problem we humans solve,4066.96,3.599
that perception problem and tesla has to,4068.64,3.52
solve that problem and then there's the,4070.559,3.201
control and the planning coupled with,4072.16,3.36
the perception you have to figure out,4073.76,2.88
like,4075.52,3.12
what's involved in driving like,4076.64,3.439
especially in all the different edge,4078.64,3.6
cases,4080.079,4.161
and and then i mean,4082.24,4.24
maybe you can comment on this,4084.24,4.799
how much game theoretic kind of stuff,4086.48,4.0
needs to be involved,4089.039,4.08
you know at a four-way stop sign,4090.48,5.2
you know our as humans when we drive our,4093.119,5.761
actions affect the world like sure it,4095.68,5.28
changes how others behave most,4098.88,4.479
autonomous driving if you,4100.96,4.48
you're usually just responding,4103.359,5.201
um to the scene as opposed to like,4105.44,5.6
really um asserting yourself in the,4108.56,4.4
scene do you think,4111.04,3.6
i think these actually i think i think,4112.96,2.879
these could these sort of control,4114.64,3.76
control logic conundrums are not are not,4115.839,3.761
the hard part,4118.4,2.24
um,4119.6,2.239
the,4120.64,2.079
you know,4121.839,3.52
let's see um,4122.719,4.241
what do you think is the hard part in,4125.359,2.88
this whole,4126.96,4.0
um beautiful complex problem so it's a,4128.239,4.641
lot of freaking software man,4130.96,5.839
a lot of smart lines of code um,4132.88,3.919
for sure in order to have,4137.199,4.16
um,4139.92,4.0
create an accurate vector space,4141.359,3.84
so,4143.92,2.64
like you,4145.199,3.281
you're coming from image space which is,4146.56,4.4
like this this flow of,4148.48,5.279
um photons you're going to camera,4150.96,5.199
cameras and,4153.759,3.92
and then uh,4156.159,4.241
so you have this massive bitstream,4157.679,3.6
um,4160.4,1.68
in,4161.279,3.92
image space and then you have to,4162.08,7.279
effectively compress uh the,4165.199,4.16
a massive,4169.44,3.399
bit stream,4170.799,5.281
uh corresponding to,4172.839,4.84
photons that,4176.08,3.679
knocked off an electron in a camera,4177.679,3.361
sensor,4179.759,4.08
uh and and turn that put stream into,4181.04,6.08
into vector space um,4183.839,5.92
i by by vector space i mean like,4187.12,4.4
uh,4189.759,3.281
you know you've got,4191.52,4.88
cars and and humans and uh,4193.04,6.4
lane lines and curves and,4196.4,4.08
uh,4199.44,3.36
traffic lights and that kind of thing,4200.48,3.52
um,4202.8,4.0
once you uh have an accurate vector,4204.0,6.32
space um the control problem is similar,4206.8,5.439
to that of a video game like a grand,4210.32,4.32
theft auto cyberpunk um if you have,4212.239,4.161
accurate best vector space it's the,4214.64,3.519
control problem is,4216.4,3.2
it's i wouldn't say it's it's trouble,4218.159,4.481
it's not trivial but it's um,4219.6,5.68
like it's it's it's it's a it's not like,4222.64,4.16
some,4225.28,3.6
insurmountable thing it's a it's but,4226.8,4.08
having accurate vector space,4228.88,4.24
is very difficult yeah i think we humans,4230.88,3.44
uh,4233.12,2.559
don't give enough respect to how,4234.32,2.96
incredible the human perception system,4235.679,5.04
is to mapping the raw,4237.28,5.04
photons to the vector space,4240.719,3.761
representation in our heads,4242.32,3.76
your brain is doing an incredible amount,4244.48,3.679
of processing um,4246.08,4.079
and and giving you an image that is a,4248.159,3.681
very cleaned up image like when we look,4250.159,4.241
around here we see like you see color in,4251.84,4.08
the corners of your eyes but actually,4254.4,4.4
your eyes have very few uh,4255.92,5.04
cones like the cone receptors in the,4258.8,4.64
peripheral vision your your eyes are,4260.96,4.56
painting color in the peripheral vision,4263.44,3.92
you don't realize it but their eyes are,4265.52,2.639
actually,4267.36,2.64
painting color and,4268.159,3.52
your eyes also have like this blood,4270.0,3.36
vessels and all sorts of gnarly things,4271.679,3.361
and there's a blind spot but do you see,4273.36,4.24
your blind spot no your,4275.04,4.88
your brain is painting in the missing,4277.6,4.24
the blind spot you're gonna do these,4279.92,2.799
like,4281.84,2.399
see these things online where you look,4282.719,3.52
look here and look at this point and and,4284.239,4.241
then look at this point and it's,4286.239,4.801
if it's in your blind spot it your brain,4288.48,4.0
will just fill in the,4291.04,2.48
the missing version,4292.48,3.04
the peripheral vision is so cool yes you,4293.52,4.0
realize all the illusions for vision,4295.52,3.92
sciences so makes you realize just how,4297.52,3.28
incredible the brain is the brain is,4299.44,3.279
doing crazy amount of post-processing on,4300.8,4.32
the vision signals from your eyes,4302.719,4.801
um it's insane,4305.12,3.119
so,4307.52,1.52
um,4308.239,2.561
and then and then even once you get all,4309.04,4.159
those vision signals uh your,4310.8,4.32
your brain is constantly trying to fig,4313.199,4.801
to forget as much as possible so human,4315.12,4.24
memory is,4318.0,2.48
perhaps the weakest thing about the,4319.36,2.48
brain is memory,4320.48,3.36
so because memory is,4321.84,4.64
so expensive to a brain and so limited,4323.84,4.8
your brain is trying to forget as much,4326.48,4.48
as possible and distill,4328.64,4.48
the things that you see into,4330.96,4.64
uh the smallest smallest amounts of,4333.12,4.079
information possible so your brain is,4335.6,3.68
trying to not just get to a vector space,4337.199,4.641
but get to a vector space that is the,4339.28,4.64
smallest possible vector space of only,4341.84,3.839
relevant objects,4343.92,2.56
um,4345.679,2.641
and i think like,4346.48,3.28
you can sort of look inside your brain,4348.32,2.399
or at least,4349.76,3.28
i can like when you drive down the road,4350.719,4.161
and and try to,4353.04,3.44
think about what your brain is actually,4354.88,2.48
doing,4356.48,2.32
consciously,4357.36,3.28
and it's conscious it's it's,4358.8,2.879
it's,4360.64,2.0
it's like,4361.679,2.801
you'll see a car that's you could,4362.64,3.92
because you're you don't have cameras,4364.48,3.36
you i don't have eyes in the back your,4366.56,2.639
head on the side you know so you say,4367.84,4.16
like but you you basically your your,4369.199,4.161
head is like a,4372.0,3.28
you know you basically have like,4373.36,3.839
two cameras on a slow gimbal,4375.28,2.959
um,4377.199,3.121
and and what's your,4378.239,3.761
and i say it's not that great okay you,4380.32,4.24
and i is uh you know like um and people,4382.0,3.92
are constantly distracted and thinking,4384.56,3.36
about things and texting and doing all,4385.92,2.96
sorts of things they shouldn't do in a,4387.92,2.96
car changing radio station,4388.88,3.839
so,4390.88,5.279
having arguments you know is like um,4392.719,4.161
so,4396.159,3.841
so then like say like like,4396.88,4.0
uh,4400.0,2.32
like when's the last time you look right,4400.88,4.319
and left and you know or and rearward um,4402.32,4.56
or even diagonally,4405.199,3.121
you know forward,4406.88,4.16
to actually refresh your vector space,4408.32,4.64
so you're glancing around and what your,4411.04,4.72
mind is doing is is is trying to distill,4412.96,3.6
um,4415.76,3.52
the relevant vectors basically objects,4416.56,4.8
with a position and motion,4419.28,3.52
uh,4421.36,2.56
and,4422.8,4.08
and and and then uh editing that down to,4423.92,4.88
the least amount that's necessary for,4426.88,4.96
you to drive it does seem to be able to,4428.8,5.359
uh edit it down or compress it even,4431.84,3.92
further into things like concepts so,4434.159,3.441
it's not it's like it goes beyond the,4435.76,4.08
human mind seems to go sometimes beyond,4437.6,3.52
vector space,4439.84,4.0
to sort of space of concepts to where,4441.12,4.559
you'll see a thing it's no longer,4443.84,3.6
represented spatially somehow it's,4445.679,3.361
almost like a concept that you should be,4447.44,4.719
aware of like if this is a school zone,4449.04,5.92
you'll remember that as a concept which,4452.159,4.241
is a weird thing to represent but,4454.96,3.92
